word,pos,zipf,URL
live,adverb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/live_3
live,verb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/live_1
love life,noun,5.53,https://dictionary.cambridge.org/dictionary/learner-english/love-life
mean,adjective,5.53,https://dictionary.cambridge.org/dictionary/learner-english/mean_2
mean,noun,5.53,https://dictionary.cambridge.org/dictionary/learner-english/mean_3
mean,verb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/mean_1
night-time,noun,5.53,https://dictionary.cambridge.org/dictionary/learner-english/night-time
once,adverb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/once_1
once,conjunction,5.53,https://dictionary.cambridge.org/dictionary/learner-english/once_2
power,noun,5.53,https://dictionary.cambridge.org/dictionary/learner-english/power_1
power,verb,5.53,https://dictionary.cambridge.org/dictionary/learner-english/power_2
thanks,noun,5.53,https://dictionary.cambridge.org/dictionary/learner-english/thanks_2
better off,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/better-off
country,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/country_2
country,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/country_1
enough,adverb,5.52,https://dictionary.cambridge.org/dictionary/learner-english/enough_2
feel-good,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/feel-good
first name,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/first-name
following,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/following_1
following,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/following_2
following,preposition,5.52,https://dictionary.cambridge.org/dictionary/learner-english/following_3
head,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/head_1
head,verb,5.52,https://dictionary.cambridge.org/dictionary/learner-english/head_2
later,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/later
small,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/small_1
small,adverb,5.52,https://dictionary.cambridge.org/dictionary/learner-english/small_2
start,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/start_2
start,verb,5.52,https://dictionary.cambridge.org/dictionary/learner-english/start_1
tell,verb,5.52,https://dictionary.cambridge.org/dictionary/learner-english/tell
the Old World,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/the-old-world
top,adjective,5.52,https://dictionary.cambridge.org/dictionary/learner-english/top_2
top,noun,5.52,https://dictionary.cambridge.org/dictionary/learner-english/top_1
top,verb,5.52,https://dictionary.cambridge.org/dictionary/learner-english/top_3
best man,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/best-man
far,adjective,5.51,https://dictionary.cambridge.org/dictionary/learner-english/far_2
far,adverb,5.51,https://dictionary.cambridge.org/dictionary/learner-english/far_1
free will,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/free-will
law,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/law
less,adverb,5.51,https://dictionary.cambridge.org/dictionary/learner-english/less_3
making,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/making
music,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/music
order,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/order_1
order,verb,5.51,https://dictionary.cambridge.org/dictionary/learner-english/order_2
party,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/party_1
party,verb,5.51,https://dictionary.cambridge.org/dictionary/learner-english/party_2
though,adverb,5.51,https://dictionary.cambridge.org/dictionary/learner-english/though_2
though,conjunction,5.51,https://dictionary.cambridge.org/dictionary/learner-english/though_1
week,noun,5.51,https://dictionary.cambridge.org/dictionary/learner-english/week
call,noun,5.5,https://dictionary.cambridge.org/dictionary/learner-english/call_2
call,verb,5.5,https://dictionary.cambridge.org/dictionary/learner-english/call_1
full,adjective,5.5,https://dictionary.cambridge.org/dictionary/learner-english/full_1
full,noun,5.5,https://dictionary.cambridge.org/dictionary/learner-english/full_2
hard,adjective,5.5,https://dictionary.cambridge.org/dictionary/learner-english/hard_1
hard,adverb,5.5,https://dictionary.cambridge.org/dictionary/learner-english/hard_2
head on,adverb,5.5,https://dictionary.cambridge.org/dictionary/learner-english/head-on
later (on),adverb,5.5,https://dictionary.cambridge.org/dictionary/learner-english/later-on
war,noun,5.5,https://dictionary.cambridge.org/dictionary/learner-english/war
yes,noun,5.5,https://dictionary.cambridge.org/dictionary/learner-english/yes_2
call-in,noun,5.49,https://dictionary.cambridge.org/dictionary/learner-english/call-in
read,noun,5.49,https://dictionary.cambridge.org/dictionary/learner-english/read_2
read,verb,5.49,https://dictionary.cambridge.org/dictionary/learner-english/read_1
real-time,adjective,5.49,https://dictionary.cambridge.org/dictionary/learner-english/real-time
side,noun,5.49,https://dictionary.cambridge.org/dictionary/learner-english/side
stop,noun,5.49,https://dictionary.cambridge.org/dictionary/learner-english/stop_2
stop,verb,5.49,https://dictionary.cambridge.org/dictionary/learner-english/stop_1
support,noun,5.49,https://dictionary.cambridge.org/dictionary/learner-english/support_2
support,verb,5.49,https://dictionary.cambridge.org/dictionary/learner-english/support_1
thank,verb,5.49,https://dictionary.cambridge.org/dictionary/learner-english/thank
believe,verb,5.48,https://dictionary.cambridge.org/dictionary/learner-english/believe
full-on,adjective,5.48,https://dictionary.cambridge.org/dictionary/learner-english/full-on
line,noun,5.48,https://dictionary.cambridge.org/dictionary/learner-english/line_1
line,verb,5.48,https://dictionary.cambridge.org/dictionary/learner-english/line_2
open,adjective,5.48,https://dictionary.cambridge.org/dictionary/learner-english/open_1
open,noun,5.48,https://dictionary.cambridge.org/dictionary/learner-english/open_3
open,verb,5.48,https://dictionary.cambridge.org/dictionary/learner-english/open_2
thank-you,noun,5.48,https://dictionary.cambridge.org/dictionary/learner-english/thank-you_2
area,noun,5.47,https://dictionary.cambridge.org/dictionary/learner-english/area
important,adjective,5.47,https://dictionary.cambridge.org/dictionary/learner-english/important
run,noun,5.47,https://dictionary.cambridge.org/dictionary/learner-english/run_2
run,verb,5.47,https://dictionary.cambridge.org/dictionary/learner-english/run_1
whole,adjective,5.47,https://dictionary.cambridge.org/dictionary/learner-english/whole_1
whole,noun,5.47,https://dictionary.cambridge.org/dictionary/learner-english/whole_2
international,adjective,5.46,https://dictionary.cambridge.org/dictionary/learner-english/international_1
international,noun,5.46,https://dictionary.cambridge.org/dictionary/learner-english/international_2
run-in,noun,5.46,https://dictionary.cambridge.org/dictionary/learner-english/run-in
start-up,adjective,5.46,https://dictionary.cambridge.org/dictionary/learner-english/start-up
try,noun,5.46,https://dictionary.cambridge.org/dictionary/learner-english/try_2
try,verb,5.46,https://dictionary.cambridge.org/dictionary/learner-english/try_1
white,adjective,5.46,https://dictionary.cambridge.org/dictionary/learner-english/white_1
white,noun,5.46,https://dictionary.cambridge.org/dictionary/learner-english/white_2
course,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/course
early,"adjective, adverb",5.45,https://dictionary.cambridge.org/dictionary/learner-english/early
face,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/face_1
face,verb,5.45,https://dictionary.cambridge.org/dictionary/learner-english/face_2
given,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/given_1
given,preposition,5.45,https://dictionary.cambridge.org/dictionary/learner-english/given_2
hard up,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/hard-up
job,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/job
means,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/means
of course,adverb,5.45,https://dictionary.cambridge.org/dictionary/learner-english/of-course
show-off,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/show-off_2
small-time,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/small-time
social,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/social
the first person,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/the-first-person
together,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/together_2
together,adverb,5.45,https://dictionary.cambridge.org/dictionary/learner-english/together_1
united,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/united
within,adverb,5.45,https://dictionary.cambridge.org/dictionary/learner-english/within_2
within,preposition,5.45,https://dictionary.cambridge.org/dictionary/learner-english/within_1
working,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/working
young,adjective,5.45,https://dictionary.cambridge.org/dictionary/learner-english/young_1
young,noun,5.45,https://dictionary.cambridge.org/dictionary/learner-english/young_2
actually,adverb,5.44,https://dictionary.cambridge.org/dictionary/learner-english/actually
American,adjective,5.44,https://dictionary.cambridge.org/dictionary/learner-english/american
black,adjective,5.44,https://dictionary.cambridge.org/dictionary/learner-english/black_1
black,noun,5.44,https://dictionary.cambridge.org/dictionary/learner-english/black_2
kind,adjective,5.44,https://dictionary.cambridge.org/dictionary/learner-english/kind_2
kind,noun,5.44,https://dictionary.cambridge.org/dictionary/learner-english/kind_1
mind,noun,5.44,https://dictionary.cambridge.org/dictionary/learner-english/mind_1
mind,verb,5.44,https://dictionary.cambridge.org/dictionary/learner-english/mind_2
well-done,adjective,5.44,https://dictionary.cambridge.org/dictionary/learner-english/well-done
fact,noun,5.43,https://dictionary.cambridge.org/dictionary/learner-english/fact
full-time,adjective,5.43,https://dictionary.cambridge.org/dictionary/learner-english/full-time
last name,noun,5.43,https://dictionary.cambridge.org/dictionary/learner-english/last-name
least,adverb,5.43,https://dictionary.cambridge.org/dictionary/learner-english/least_1
per,preposition,5.43,https://dictionary.cambridge.org/dictionary/learner-english/per
service,noun,5.43,https://dictionary.cambridge.org/dictionary/learner-english/service_1
service,verb,5.43,https://dictionary.cambridge.org/dictionary/learner-english/service_2
shit,noun,5.43,https://dictionary.cambridge.org/dictionary/learner-english/shit_2
trying,adjective,5.43,https://dictionary.cambridge.org/dictionary/learner-english/trying
able,adjective,5.42,https://dictionary.cambridge.org/dictionary/learner-english/able
become,verb,5.42,https://dictionary.cambridge.org/dictionary/learner-english/become
car,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/car
death,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/death
food,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/food
good-looking,adjective,5.42,https://dictionary.cambridge.org/dictionary/learner-english/good-looking
high school,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/high-school
information,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/information
level,adjective,5.42,https://dictionary.cambridge.org/dictionary/learner-english/level_2
level,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/level_1
level,verb,5.42,https://dictionary.cambridge.org/dictionary/learner-english/level_3
local,adjective,5.42,https://dictionary.cambridge.org/dictionary/learner-english/local_1
local,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/local_2
often,adverb,5.42,https://dictionary.cambridge.org/dictionary/learner-english/often
run-up,noun,5.42,https://dictionary.cambridge.org/dictionary/learner-english/run-up
true,adjective,5.42,https://dictionary.cambridge.org/dictionary/learner-english/true
A level,noun,5.41,https://dictionary.cambridge.org/dictionary/learner-english/a-level
control,noun,5.41,https://dictionary.cambridge.org/dictionary/learner-english/control_1
control,verb,5.41,https://dictionary.cambridge.org/dictionary/learner-english/control_2
