word,pos,zipf,URL
agreement,noun,4.88,https://dictionary.cambridge.org/dictionary/learner-english/agreement
agriculture,noun,4.47,https://dictionary.cambridge.org/dictionary/learner-english/agriculture
agritourism,noun,1.39,https://dictionary.cambridge.org/dictionary/learner-english/agritourism
aground,adverb,2.96,https://dictionary.cambridge.org/dictionary/learner-english/aground
ahead,"adjective, adverb",4.98,https://dictionary.cambridge.org/dictionary/learner-english/ahead
aid,noun,4.79,https://dictionary.cambridge.org/dictionary/learner-english/aid_1
aid,verb,4.79,https://dictionary.cambridge.org/dictionary/learner-english/aid_2
aide,noun,3.61,https://dictionary.cambridge.org/dictionary/learner-english/aide
AIDS,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/aids
ailing,adjective,3.04,https://dictionary.cambridge.org/dictionary/learner-english/ailing
ailment,noun,2.95,https://dictionary.cambridge.org/dictionary/learner-english/ailment
aim,noun,4.53,https://dictionary.cambridge.org/dictionary/learner-english/aim_1
aim,verb,4.53,https://dictionary.cambridge.org/dictionary/learner-english/aim_2
aimless,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/aimless
air con,noun,4.23,https://dictionary.cambridge.org/dictionary/learner-english/air-con
air conditioner,noun,3.32,https://dictionary.cambridge.org/dictionary/learner-english/air-conditioner
air conditioning,noun,3.88,https://dictionary.cambridge.org/dictionary/learner-english/air-conditioning
air force,noun,5.03,https://dictionary.cambridge.org/dictionary/learner-english/air-force
air hostess,noun,3.33,https://dictionary.cambridge.org/dictionary/learner-english/air-hostess
air,noun,5.4,https://dictionary.cambridge.org/dictionary/learner-english/air_1
air raid,noun,4.15,https://dictionary.cambridge.org/dictionary/learner-english/air-raid
air traffic controller,noun,4.05,https://dictionary.cambridge.org/dictionary/learner-english/air-traffic-controller
air,verb,5.4,https://dictionary.cambridge.org/dictionary/learner-english/air_2
airbag,noun,2.78,https://dictionary.cambridge.org/dictionary/learner-english/airbag
airbase,noun,2.72,https://dictionary.cambridge.org/dictionary/learner-english/airbase
airborne,adjective,3.71,https://dictionary.cambridge.org/dictionary/learner-english/airborne
aircraft carrier,noun,4.19,https://dictionary.cambridge.org/dictionary/learner-english/aircraft-carrier
aircraft,noun,4.86,https://dictionary.cambridge.org/dictionary/learner-english/aircraft
airfare,noun,2.76,https://dictionary.cambridge.org/dictionary/learner-english/airfare
airfield,noun,3.32,https://dictionary.cambridge.org/dictionary/learner-english/airfield
airing cupboard,noun,3.14,https://dictionary.cambridge.org/dictionary/learner-english/airing-cupboard
airless,adjective,2.29,https://dictionary.cambridge.org/dictionary/learner-english/airless
airlift,noun,2.79,https://dictionary.cambridge.org/dictionary/learner-english/airlift
airline,noun,3.99,https://dictionary.cambridge.org/dictionary/learner-english/airline
airliner,noun,3.08,https://dictionary.cambridge.org/dictionary/learner-english/airliner
airmail,noun,2.33,https://dictionary.cambridge.org/dictionary/learner-english/airmail
airman,noun,2.79,https://dictionary.cambridge.org/dictionary/learner-english/airman
airplane,noun,3.92,https://dictionary.cambridge.org/dictionary/learner-english/airplane
airport,noun,4.89,https://dictionary.cambridge.org/dictionary/learner-english/airport
airspace,noun,3.46,https://dictionary.cambridge.org/dictionary/learner-english/airspace
airstrike,noun,2.74,https://dictionary.cambridge.org/dictionary/learner-english/airstrike
airtight,adjective,2.88,https://dictionary.cambridge.org/dictionary/learner-english/airtight
airy,adjective,3.12,https://dictionary.cambridge.org/dictionary/learner-english/airy
aisle,noun,3.69,https://dictionary.cambridge.org/dictionary/learner-english/aisle
ajar,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/ajar
aka,adverb,4.04,https://dictionary.cambridge.org/dictionary/learner-english/aka
akin,adjective,3.67,https://dictionary.cambridge.org/dictionary/learner-english/akin
alacrity,noun,2.32,https://dictionary.cambridge.org/dictionary/learner-english/alacrity
Alan,noun,4.39,https://dictionary.cambridge.org/dictionary/learner-english/alan
alarm clock,noun,4.06,https://dictionary.cambridge.org/dictionary/learner-english/alarm-clock
alarm,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/alarm_1
alarm,verb,4.31,https://dictionary.cambridge.org/dictionary/learner-english/alarm_2
alarmed,adjective,3.5,https://dictionary.cambridge.org/dictionary/learner-english/alarmed
alarming,adjective,3.5,https://dictionary.cambridge.org/dictionary/learner-english/alarming
Albania,noun,3.52,https://dictionary.cambridge.org/dictionary/learner-english/albania
albeit,conjunction,3.91,https://dictionary.cambridge.org/dictionary/learner-english/albeit
albino,noun,3.07,https://dictionary.cambridge.org/dictionary/learner-english/albino
album,noun,4.98,https://dictionary.cambridge.org/dictionary/learner-english/album
alcohol,noun,4.65,https://dictionary.cambridge.org/dictionary/learner-english/alcohol
alcoholic,adjective,3.9,https://dictionary.cambridge.org/dictionary/learner-english/alcoholic_2
alcoholic,noun,3.9,https://dictionary.cambridge.org/dictionary/learner-english/alcoholic_1
alcoholism,noun,3.43,https://dictionary.cambridge.org/dictionary/learner-english/alcoholism
alcove,noun,2.56,https://dictionary.cambridge.org/dictionary/learner-english/alcove
ale,noun,3.7,https://dictionary.cambridge.org/dictionary/learner-english/ale
alert,adjective,4.34,https://dictionary.cambridge.org/dictionary/learner-english/alert_1
alert,noun,4.34,https://dictionary.cambridge.org/dictionary/learner-english/alert_3
alert,verb,4.34,https://dictionary.cambridge.org/dictionary/learner-english/alert_2
Alexander,noun,4.41,https://dictionary.cambridge.org/dictionary/learner-english/alexander
algae,noun,3.58,https://dictionary.cambridge.org/dictionary/learner-english/algae
algebra,noun,3.65,https://dictionary.cambridge.org/dictionary/learner-english/algebra
Algeria,noun,3.82,https://dictionary.cambridge.org/dictionary/learner-english/algeria
alias,noun,3.49,https://dictionary.cambridge.org/dictionary/learner-english/alias_1
alias,preposition,3.49,https://dictionary.cambridge.org/dictionary/learner-english/alias_2
alibi,noun,3.04,https://dictionary.cambridge.org/dictionary/learner-english/alibi
Alice,noun,4.24,https://dictionary.cambridge.org/dictionary/learner-english/alice
alien,adjective,4.26,https://dictionary.cambridge.org/dictionary/learner-english/alien_1
alien,noun,4.26,https://dictionary.cambridge.org/dictionary/learner-english/alien_2
alienate,verb,3.04,https://dictionary.cambridge.org/dictionary/learner-english/alienate
alight,adjective,2.97,https://dictionary.cambridge.org/dictionary/learner-english/alight_1
alight,verb,2.97,https://dictionary.cambridge.org/dictionary/learner-english/alight_2
align,verb,3.56,https://dictionary.cambridge.org/dictionary/learner-english/align
alike,adjective,4.09,https://dictionary.cambridge.org/dictionary/learner-english/alike_1
alike,adverb,4.09,https://dictionary.cambridge.org/dictionary/learner-english/alike_2
alimony,noun,2.95,https://dictionary.cambridge.org/dictionary/learner-english/alimony
Alison,noun,3.72,https://dictionary.cambridge.org/dictionary/learner-english/alison
alive,adjective,4.75,https://dictionary.cambridge.org/dictionary/learner-english/alive
all,adverb,6.52,https://dictionary.cambridge.org/dictionary/learner-english/all_2
"all pronoun,",determiner,3.05,https://dictionary.cambridge.org/dictionary/learner-english/all_1
all right,"adjective, adverb",5.85,https://dictionary.cambridge.org/dictionary/learner-english/all-right_1
all-night,adjective,5.57,https://dictionary.cambridge.org/dictionary/learner-english/all-night
all-out,adjective,6.13,https://dictionary.cambridge.org/dictionary/learner-english/all-out
all-time,adjective,6.08,https://dictionary.cambridge.org/dictionary/learner-english/all-time
Allah,noun,4.22,https://dictionary.cambridge.org/dictionary/learner-english/allah
allay,verb,2.75,https://dictionary.cambridge.org/dictionary/learner-english/allay
allegation,noun,3.4,https://dictionary.cambridge.org/dictionary/learner-english/allegation
allege,verb,2.96,https://dictionary.cambridge.org/dictionary/learner-english/allege
alleged,adjective,4.3,https://dictionary.cambridge.org/dictionary/learner-english/alleged
allegiance,noun,3.67,https://dictionary.cambridge.org/dictionary/learner-english/allegiance
allegory,noun,3.05,https://dictionary.cambridge.org/dictionary/learner-english/allegory
allergic,adjective,3.84,https://dictionary.cambridge.org/dictionary/learner-english/allergic
allergy,noun,3.63,https://dictionary.cambridge.org/dictionary/learner-english/allergy
alleviate,verb,3.52,https://dictionary.cambridge.org/dictionary/learner-english/alleviate
alley,noun,3.87,https://dictionary.cambridge.org/dictionary/learner-english/alley
alliance,noun,4.46,https://dictionary.cambridge.org/dictionary/learner-english/alliance
allied,adjective,4.09,https://dictionary.cambridge.org/dictionary/learner-english/allied
alligator,noun,3.3,https://dictionary.cambridge.org/dictionary/learner-english/alligator
allocate,verb,3.32,https://dictionary.cambridge.org/dictionary/learner-english/allocate
allocation,noun,3.85,https://dictionary.cambridge.org/dictionary/learner-english/allocation
allot,verb,2.67,https://dictionary.cambridge.org/dictionary/learner-english/allot
allotment,noun,3.13,https://dictionary.cambridge.org/dictionary/learner-english/allotment
allow,verb,5.02,https://dictionary.cambridge.org/dictionary/learner-english/allow
allowance,noun,3.93,https://dictionary.cambridge.org/dictionary/learner-english/allowance
alloy,noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/alloy
allure,noun,3.0,https://dictionary.cambridge.org/dictionary/learner-english/allure
allusion,noun,2.96,https://dictionary.cambridge.org/dictionary/learner-english/allusion
ally,noun,4.09,https://dictionary.cambridge.org/dictionary/learner-english/ally
almighty,adjective,3.76,https://dictionary.cambridge.org/dictionary/learner-english/almighty
almond,noun,3.49,https://dictionary.cambridge.org/dictionary/learner-english/almond
almost,adverb,5.39,https://dictionary.cambridge.org/dictionary/learner-english/almost
alone,"adjective, adverb",5.18,https://dictionary.cambridge.org/dictionary/learner-english/alone
along,adverb,5.36,https://dictionary.cambridge.org/dictionary/learner-english/along_2
along,preposition,5.36,https://dictionary.cambridge.org/dictionary/learner-english/along_1
alongside,"adverb, preposition",4.39,https://dictionary.cambridge.org/dictionary/learner-english/alongside
aloof,adjective,2.92,https://dictionary.cambridge.org/dictionary/learner-english/aloof
aloud,adverb,3.48,https://dictionary.cambridge.org/dictionary/learner-english/aloud
alphabet,noun,3.69,https://dictionary.cambridge.org/dictionary/learner-english/alphabet
alphabetical,adjective,3.22,https://dictionary.cambridge.org/dictionary/learner-english/alphabetical
alpine,adjective,3.73,https://dictionary.cambridge.org/dictionary/learner-english/alpine
already,adverb,5.58,https://dictionary.cambridge.org/dictionary/learner-english/already
also,adverb,6.2,https://dictionary.cambridge.org/dictionary/learner-english/also
altar,noun,3.94,https://dictionary.cambridge.org/dictionary/learner-english/altar
alter,verb,4.05,https://dictionary.cambridge.org/dictionary/learner-english/alter
alteration,noun,3.45,https://dictionary.cambridge.org/dictionary/learner-english/alteration
alternate,adjective,4.12,https://dictionary.cambridge.org/dictionary/learner-english/alternate_1
alternate,verb,4.12,https://dictionary.cambridge.org/dictionary/learner-english/alternate_2
alternative,adjective,4.71,https://dictionary.cambridge.org/dictionary/learner-english/alternative_2
alternative medicine,noun,4.4,https://dictionary.cambridge.org/dictionary/learner-english/alternative-medicine
alternative,noun,4.71,https://dictionary.cambridge.org/dictionary/learner-english/alternative_1
alternatively,adverb,3.85,https://dictionary.cambridge.org/dictionary/learner-english/alternatively
although,conjunction,5.36,https://dictionary.cambridge.org/dictionary/learner-english/although
altitude,noun,4.05,https://dictionary.cambridge.org/dictionary/learner-english/altitude
alto,noun,3.48,https://dictionary.cambridge.org/dictionary/learner-english/alto
altogether,adverb,4.08,https://dictionary.cambridge.org/dictionary/learner-english/altogether
aluminium,noun,3.69,https://dictionary.cambridge.org/dictionary/learner-english/aluminium
alumni,noun,3.62,https://dictionary.cambridge.org/dictionary/learner-english/alumni
always,adverb,5.75,https://dictionary.cambridge.org/dictionary/learner-english/always
Alzheimer's (disease),noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/alzheimer-s-disease
